original_image_name,image_id,question,answer
synpic32084.jpg,313,Is there right hemidiaphragm elevation?,Yes
synpic32084.jpg,313,Is the right hemidiaphragm higher than the left?,Yes
synpic32084.jpg,313,What was this image taken with?,X-ray
synpic32084.jpg,313,Is the heart enlarged?,No
synpic32084.jpg,313,Is there evidence of cardiomegaly?,No
synpic32084.jpg,313,Is this a PA film?,yes
synpic19114.jpg,314,Are the findings normal?,No
synpic19114.jpg,314,Would you expect pleural plaques on other pleural surfaces vs just the hemithoraces?,Not sure
synpic19114.jpg,314,Do you expect the patient to have plaques on other pleura as well?,Maybe
synpic19114.jpg,314,What are the densities in both mid-lung fields?,pleural plaques
synpic19114.jpg,314,What do the densities in the lung fields represent?,pleural plaques
synpic19114.jpg,314,Are there any abnormalities with the shape of the aortic arch?,No
synpic19114.jpg,314,Is the aortic arch shape abnormal?,No
